Area-0-Accuracy-Mean,Area-0-Accuracy-Std,Area-1-Accuracy-Mean,Area-1-Accuracy-Std,Area-2-Accuracy-Mean,Area-2-Accuracy-Std,Area-3-Accuracy-Mean,Area-3-Accuracy-Std
0.0809766214177978,0.1446880474247655,0.0830920205920206,0.1508367215604144,0.0738642379066543,0.134004622444106,0.1184480569336168,0.2085646782813538
0.1101998491704374,0.1919409663563007,0.1179214929214929,0.208051269230633,0.0905932902237529,0.1572556742564934,0.1410487822330044,0.2463455767728861
0.1419683257918552,0.2460550263695498,0.1511422136422136,0.2625443071778859,0.1299783418196014,0.2262537634576374,0.1611956877282887,0.2808030864834536
0.1509238310708899,0.261788956960921,0.158542471042471,0.2750064649521912,0.1557840203405756,0.2708638566389961,0.1676021109324174,0.2909297496004639
0.1575226244343891,0.273325250297966,0.1609555984555984,0.279041746081586,0.1633416376346967,0.2834850555028724,0.1733446796234712,0.3011868683062891
0.1629901960784313,0.2824967992903299,0.1623230373230373,0.2815544667988161,0.1672021245446695,0.2901474078961879,0.1740998212306238,0.3021132790790058
0.1621417797888386,0.281026582494552,0.1644144144144144,0.2849463792737757,0.17234506357257,0.2989389697297479,0.1771124373057842,0.3074089692806711
0.1641214177978883,0.2847391000899161,0.1662644787644787,0.2880947489473742,0.1720238302018507,0.2983352485683607,0.1769248941467226,0.3069205455596266
0.166760935143288,0.2892360724967738,0.1648166023166023,0.2855644110303404,0.1717013561486569,0.2980937876854797,0.1753236077795344,0.3042204532642432
0.164498491704374,0.2856436108444855,0.1664253539253539,0.2882950100445632,0.1732300837377958,0.3004189034411867,0.1779607116247796,0.3087064009962026
0.1664781297134238,0.2888887573679829,0.1668275418275418,0.2890499578488243,0.1753197031956672,0.3040337357975872,0.1754180182267531,0.3043771002707227
0.1654411764705882,0.2871405882773875,0.1673906048906049,0.2900740980409172,0.1735520408399586,0.3008595667707242,0.1761710302749459,0.3057016253432356
0.1670437405731523,0.2898982351434435,0.1661036036036036,0.2878705248758395,0.1747580875954912,0.3030415358871606,0.1771128632175762,0.3073187303157927
0.168552036199095,0.2925838395216339,0.1663449163449163,0.2882353167113202,0.17652492282955,0.3061546325559665,0.1760773296807138,0.3054691163498997
0.1670437405731523,0.2902002038728033,0.1659427284427284,0.2875992454819994,0.1741132428793097,0.3018775865729461,0.1774896531828672,0.3079184087078127
0.1689291101055806,0.2930225775568361,0.1659427284427284,0.2874761139389594,0.1747559164011606,0.3033437055559924,0.1780552640425957,0.308791667460329
0.1677036199095022,0.2908299534889361,0.1646557271557271,0.2852786009750819,0.1741940940205721,0.3020428923551831,0.1789016927438259,0.3104496204079661
0.1700603318250376,0.2950513566067329,0.1652992277992278,0.2864210335884369,0.1736310309575091,0.3012178087068601,0.1779598598011957,0.3088548062538225
0.1690233785822021,0.2931862833846413,0.165057915057915,0.2859940497854347,0.1738734809910902,0.3014244853577568,0.1786197391375456,0.3098700792490679
0.1702488687782805,0.2952870913888601,0.1638513513513513,0.283881429789409,0.174033218859697,0.3017395580225967,0.1784304923313162,0.3096889656295521
0.170814479638009,0.2962186147417413,0.1651383526383526,0.2862021900057414,0.1754001407761048,0.3040069012130307,0.1782419553780733,0.3094314304049552
0.1694947209653091,0.2939328590525197,0.1641731016731016,0.2844520220021881,0.1746763059423728,0.3028686419649697,0.1776767704301368,0.3085260883511832
0.1703431372549019,0.295348523116204,0.1643339768339768,0.2848123666200952,0.172666193553083,0.2994768105375987,0.1777710389067582,0.3086435013809682
0.1689291101055806,0.2929031854903996,0.1643339768339768,0.2847236639694721,0.1742748417716284,0.3022274989629926,0.1773004063766377,0.3077838543519131
0.1694947209653091,0.2938254509232404,0.1646557271557271,0.2853968769031019,0.1745157409521162,0.302562053733137,0.1759832031746897,0.3053815742232964
0.1682692307692307,0.2918269308420363,0.1648970398970398,0.2857711208065726,0.1736306173966842,0.3011254748725079,0.1777718907303422,0.3084609560230049
0.1686463046757164,0.2923556975546683,0.165057915057915,0.2860183012165357,0.174675478820723,0.3030078077515131,0.1783366497664867,0.3094797903604567
0.1701546003016591,0.2950160403873713,0.1648166023166023,0.2855386708360702,0.1733079365630779,0.3008626061333423,0.1789006989496447,0.3106733733549386
0.1694004524886877,0.2937363225692841,0.1640926640926641,0.2843096975035364,0.1726672274551451,0.2993668966361228,0.1773953847062458,0.3078287152862938
0.1687405731523378,0.2928429249802095,0.1644144144144144,0.2848537206949661,0.1728272754943706,0.2996921023897567,0.1777717487597448,0.3084962857498523
0.1568627450980392,0.2722729501684033,0.1521884204712812,0.2633976952050879,0.1717830344115691,0.2978853018575693,0.1607310179632557,0.2782290137931006
0.1557891951807448,0.1924683266960503,0.1692881439981955,0.2170282681347813,0.1742178737680023,0.2270064692268495,0.1915745561431245,0.235725044903703
0.1759724747440226,0.2150799584567162,0.187069928452016,0.2401053214449499,0.1928710178228173,0.2494428665864178,0.2290803485434952,0.2584185716075003
0.1919350327860635,0.2123343331290337,0.212691889238281,0.2328854894540338,0.2207050054093756,0.2437178315378149,0.2410493217212742,0.2640386437362517
0.2040240393159355,0.2143392619397486,0.2430552100333028,0.2486193531018957,0.2319708158397104,0.2439943689321937,0.2658464741318214,0.2736395279675007
0.2332971068976045,0.2349014259159936,0.2567511592962624,0.258361111876188,0.2416246695649009,0.2474017277764084,0.275839500536081,0.2804250595866902
0.240660016039881,0.2409241027135431,0.2653708338308854,0.2661570619988324,0.2564225996102603,0.258715944335885,0.2873413904486725,0.289312605029446
0.2458573134110721,0.2471169058743135,0.2723814457867293,0.2730738660566584,0.2621363559666901,0.2633757047274517,0.290170296570899,0.2915600798349374
0.2554825235927511,0.2567178320910346,0.2681963075004312,0.2691754137501559,0.2749226227696664,0.2755997934335711,0.2980870029893329,0.2990928591179062
0.2562433641827635,0.2587260762839063,0.274076128779737,0.275242073763642,0.2749223125990478,0.2760903513334054,0.2989362711025096,0.2999697068018587
0.2634131795874287,0.2663728675678424,0.2767353371412649,0.278878188541651,0.2800716618197338,0.2803889582270993,0.2984679101019462,0.2990888194572333
0.2653058114949442,0.2695860202140464,0.2808432512040759,0.2832586379802061,0.2788638574306954,0.2793014952193896,0.3052543885951044,0.305790412636282
0.2712488551079274,0.27557967285615,0.2806835162666348,0.2835566683716023,0.284416221675219,0.2847503654159866,0.3014826557360664,0.3021814092928364
0.2659672572259208,0.2704406022526198,0.2880104883970864,0.291605821156102,0.2854600491971957,0.2858046990369066,0.302705590461393,0.3033657936954121
0.272571888969392,0.2773105783500702,0.2856754144608526,0.2889908574993257,0.2848178926263759,0.2850710033271736,0.3023295103490886,0.3030456265788291
0.2728541248012103,0.2778045579829321,0.2851921670381722,0.2886305978172042,0.285701155158096,0.2858977010087606,0.3041213212578821,0.3047311233003594
0.2754026488587534,0.2803153617909226,0.2869630376879088,0.2901810645397042,0.2873107338884974,0.287496772503956,0.3008216406349379,0.3020787359265682
0.267665656199733,0.2721871142619391,0.2914725177128527,0.2952581234587397,0.2881156266439043,0.2883185989611673,0.3050634381417071,0.3058391193286781
0.2745502453828382,0.2785284335258424,0.2894586758149902,0.2927922689601474,0.2885164704734113,0.288818332620872,0.3016703408657253,0.3024881813129364
0.2708700724073036,0.2749330880503902,0.2900999996682987,0.2926527221747048,0.2902064867842502,0.2903293891168326,0.3048733395118937,0.3056844304736658
0.2742657311588358,0.2777171321370318,0.2896183070957555,0.2926790960587758,0.2934221289780415,0.2936173330562425,0.303837238092642,0.3046323620768379
0.2703978756271274,0.2742826079457948,0.2935626509241199,0.2965253625751282,0.2898837025604378,0.2902722220001081,0.305532083083465,0.3063344068809319
0.2690734177705476,0.2718039799286159,0.2905845946277647,0.2935575603488505,0.2893998363953377,0.2897976702368538,0.3027998589380145,0.3036224563596456
0.2681340081930983,0.2718394371693186,0.2949317482983719,0.2980832096847077,0.2906880783648136,0.2909831658145175,0.3046838087644696,0.3056063411793268
0.2754895125607761,0.2787808561068735,0.2944468423688784,0.2970069640131316,0.2912488668433398,0.2918170299318778,0.3047807746824401,0.3054343696701624
0.2686023601864636,0.2718811276500096,0.2953320703803951,0.2978456769397208,0.2922137042477659,0.2926046097364428,0.3048713519235312,0.3057063323380427
0.2696381742332071,0.2720911908465082,0.2925960524220833,0.2954381535580496,0.2939042375096359,0.2942140325624094,0.3050601728179687,0.3058525545513447
0.2727540179446168,0.2759137617292574,0.2946091687232151,0.2975953612035941,0.2938222490761051,0.2941953733325784,0.3074164588217121,0.3080528565252374
0.2755837810373975,0.279259991093825,0.2922733691902506,0.2948221845035093,0.2917324228378213,0.2921104894244568,0.3058136107779534,0.3065710981326896
0.2744494265286872,0.2773242360629416,0.2947666232137881,0.2967411568926319,0.2912495905747834,0.2917177278732587,0.308450430682004,0.3095243821220063
0.2684320503706944,0.2557122937028765,0.290661196911197,0.2911743456356426,0.2594150223488269,0.258915834803773,0.3213731623325883,0.3059033077535373
0.2586442199468679,0.1851341365607464,0.2829589876142711,0.2246081035123847,0.2835509490393809,0.2132031712698254,0.3131906869559687,0.2512913697044926
0.2820502852547014,0.2021529579096844,0.3272461987023843,0.2215998696208311,0.3145962364310693,0.2158618554542376,0.3727604138272547,0.2455571246980155
0.296972899664165,0.1905492670349662,0.3493166744616486,0.2119662738722058,0.3273040300675262,0.2089359235270644,0.3781368403478166,0.2356354670244793
0.3109411525474702,0.1897938460501329,0.3625259556316257,0.2153424016631265,0.342103614356185,0.2124711576354117,0.3922752662232641,0.2366946599035844
0.3234979414726615,0.1952858715954782,0.3689723643009725,0.2180250891574033,0.3523181531696955,0.210190285519799,0.4003829230950953,0.2383805810703799
0.3260468927287392,0.1957707644786044,0.3721126432949885,0.2181015792071879,0.3621320549341115,0.2135307890299203,0.4035877673590289,0.2373454160124553
0.3382214813650303,0.2014911816057751,0.3717923441666997,0.2174538568344191,0.3565034921076052,0.2098544251684212,0.4156559779843355,0.2418790023056079
0.3397357577704565,0.2044983551810795,0.3761406380607411,0.2192600176994573,0.3717027829335028,0.2174014941638697,0.4101892581638772,0.2391548228887167
0.3434163579445257,0.2056918286076407,0.3870117355942098,0.2259614671254168,0.3681674582220854,0.2146199302488602,0.4178233011230442,0.2430439636545634
0.3454931124204272,0.2070310871548153,0.3853227537183722,0.2251907246265387,0.3716225521334775,0.2160139988920771,0.4099080144105835,0.2384192137835009
0.3457715034654345,0.2057362511576318,0.3852403466610941,0.2247560481905417,0.3768496507892395,0.219317259071821,0.4171649834632648,0.2418095132646935
0.3494538124336418,0.2082826283698115,0.3878983111425122,0.226519395466241,0.3744369369369369,0.2176164231640741,0.4171634217866942,0.2421081738971504
