Area-0-Accuracy,Area-1-Accuracy,Area-2-Accuracy,Area-3-Accuracy
0.0,0.0,0.0,0.5861027190332326
0.0,0.0,0.0,0.5574018126888217
0.0,0.0,0.0,0.6283987915407855
0.0,0.0,0.0,0.6888217522658611
0.0,0.0,0.0,0.6873111782477341
0.0,0.0,0.0,0.6933534743202417
0.0,0.0,0.0,0.7175226586102719
0.0,0.0,0.0,0.716012084592145
0.0,0.0,0.0,0.7190332326283988
0.0,0.0,0.0,0.7220543806646526
0.0,0.0,0.0,0.7401812688821753
0.0,0.0,0.0,0.7311178247734139
0.0,0.0,0.0,0.7628398791540786
0.0,0.0,0.0,0.7522658610271903
0.0,0.0,0.0,0.7688821752265861
0.0,0.0,0.0,0.7522658610271903
0.0,0.0,0.0,0.7598187311178247
0.0,0.0,0.0,0.7462235649546828
0.0,0.0,0.0,0.7734138972809668
0.0,0.0,0.0,0.7688821752265861
0.0,0.0,0.0,0.7794561933534743
0.0,0.0,0.0,0.7900302114803626
0.0,0.0,0.0,0.7915407854984894
0.0,0.0,0.0,0.7809667673716012
0.0,0.0,0.0,0.7809667673716012
0.0,0.0,0.0,0.7764350453172205
0.0,0.0,0.0,0.7719033232628398
0.0,0.0,0.0,0.8051359516616314
0.0,0.0,0.0,0.770392749244713
0.0,0.0,0.0,0.7900302114803626
0.0,0.0,0.0,0.729607250755287
0.1631097560975609,0.0,0.0,0.6178247734138973
0.1905487804878048,0.0,0.0,0.229607250755287
0.3307926829268293,0.0,0.0,0.0211480362537764
0.4573170731707317,0.0,0.0,0.0015105740181268
0.6036585365853658,0.0,0.0,0.0
0.6326219512195121,0.0,0.0,0.0
0.6478658536585366,0.0,0.0,0.0
0.6326219512195121,0.0,0.0,0.0
0.7240853658536586,0.0,0.0,0.0
0.7073170731707317,0.0,0.0,0.0
0.7179878048780488,0.0,0.0,0.0
0.7439024390243902,0.0,0.0,0.0
0.7454268292682927,0.0,0.0,0.0
0.7530487804878049,0.0,0.0,0.0
0.7591463414634146,0.0,0.0,0.0
0.7545731707317073,0.0,0.0,0.0
0.7545731707317073,0.0,0.0,0.0
0.7667682926829268,0.0,0.0,0.0
0.7530487804878049,0.0,0.0,0.0
0.75,0.0,0.0,0.0
0.7591463414634146,0.0,0.0,0.0
0.7469512195121951,0.0,0.0,0.0
0.7530487804878049,0.0,0.0,0.0
0.7667682926829268,0.0,0.0,0.0
0.7576219512195121,0.0,0.0,0.0
0.7545731707317073,0.0,0.0,0.0
0.7698170731707317,0.0,0.0,0.0
0.7560975609756098,0.0,0.0,0.0
0.7637195121951219,0.0,0.0,0.0
0.7164634146341463,0.0,0.0,0.0
0.600609756097561,0.0877862595419847,0.0,0.0
0.2301829268292683,0.1641221374045801,0.0,0.0
0.0472560975609756,0.544529262086514,0.0,0.0
0.0121951219512195,0.5305343511450382,0.0,0.0
0.0030487804878048,0.6157760814249363,0.0,0.0
0.0,0.6959287531806616,0.0,0.0
0.0,0.6310432569974554,0.0,0.0
0.0,0.6666666666666666,0.0,0.0
0.0,0.6972010178117048,0.0,0.0
0.0,0.6743002544529262,0.0,0.0
0.0,0.688295165394402,0.0,0.0
0.0,0.6717557251908397,0.0,0.0
0.0,0.6730279898218829,0.0,0.0
0.0,0.6577608142493638,0.0,0.0
0.0,0.6857506361323156,0.0,0.0
0.0,0.6628498727735369,0.0,0.0
0.0,0.6552162849872774,0.0,0.0
0.0,0.6679389312977099,0.0,0.0
0.0,0.6768447837150128,0.0,0.0
0.0,0.6615776081424937,0.0,0.0
0.0,0.6717557251908397,0.0,0.0
0.0,0.6819338422391857,0.0,0.0
0.0,0.6653944020356234,0.0,0.0
0.0,0.6755725190839694,0.0,0.0
0.0,0.6768447837150128,0.0,0.0
0.0,0.6743002544529262,0.0,0.0
0.0,0.688295165394402,0.0,0.0
0.0,0.6793893129770993,0.0,0.0
0.0,0.6806615776081425,0.0,0.0
0.0,0.6195928753180662,0.0206451612903225,0.0
0.0,0.5368956743002544,0.2232258064516129,0.0
0.0,0.2964376590330789,0.384516129032258,0.0
0.0,0.1323155216284987,0.5612903225806452,0.0
0.0,0.094147582697201,0.6,0.0
0.0,0.0458015267175572,0.6335483870967742,0.0
0.0,0.0025445292620865,0.6709677419354839,0.0
0.0,0.0,0.6929032258064516,0.0
0.0,0.0,0.6967741935483871,0.0
0.0,0.0,0.712258064516129,0.0
0.0,0.0,0.72,0.0
0.0,0.0,0.7032258064516129,0.0
0.0,0.0,0.7419354838709677,0.0
0.0,0.0,0.7329032258064516,0.0
0.0,0.0,0.7264516129032258,0.0
0.0,0.0,0.7083870967741935,0.0
0.0,0.0,0.7316129032258064,0.0
0.0,0.0,0.7212903225806452,0.0
0.0,0.0,0.727741935483871,0.0
0.0,0.0,0.7316129032258064,0.0
0.0,0.0,0.7187096774193549,0.0
0.0,0.0,0.7251612903225807,0.0
0.0,0.0,0.7290322580645161,0.0
0.0,0.0,0.7290322580645161,0.0
0.0,0.0,0.7174193548387097,0.0
0.0,0.0,0.7148387096774194,0.0
0.0,0.0,0.7135483870967742,0.0
0.0,0.0,0.7303225806451613,0.0
0.0,0.0,0.7225806451612903,0.0
0.0,0.0,0.7251612903225807,0.0
