Area-0-Accuracy-Mean,Area-0-Accuracy-Std,Area-1-Accuracy-Mean,Area-1-Accuracy-Std,Area-2-Accuracy-Mean,Area-2-Accuracy-Std,Area-3-Accuracy-Mean,Area-3-Accuracy-Std
0.0806227586316888,0.151162880228692,0.0890774015463762,0.1592277699580388,0.0752877237851662,0.1309063199200551,0.0880467571644042,0.1597306387183482
0.1018556649943268,0.1814928677378496,0.1151056448081403,0.2010963706225644,0.1032608695652174,0.1790227095451807,0.1100113122171945,0.1957870476411015
0.1342919953247392,0.2351231420099848,0.1336077975671149,0.2318618386087351,0.1437819693094629,0.2493802736487321,0.1511123680241327,0.2632247145270195
0.1494750584407595,0.2594482430568546,0.1441158687418728,0.2498136830451334,0.1569693094629156,0.2720268899125589,0.1631787330316742,0.283832833997485
0.1639972454238492,0.2842513784342704,0.1516350647331949,0.2630407031958656,0.1582480818414322,0.274539690785937,0.1594079939668175,0.2769272043472007
0.1662613976569014,0.2882716764239686,0.1572114709628247,0.2726202692140797,0.160406010230179,0.2781539254660389,0.1695889894419306,0.2941973867764417
0.1656935084049887,0.2870918484227304,0.1604451013033551,0.2781736825087027,0.1644820971867007,0.2849690072200381,0.1690233785822021,0.2931004322244204
0.1718256585692608,0.2981707572036253,0.1587471711610524,0.2753061624024771,0.1666400255754475,0.2886347892089684,0.173736802413273,0.3010000429851336
0.1695610791376741,0.2937911681593768,0.159476317979883,0.2766955948002132,0.1697570332480818,0.2940597838666922,0.1734539969834087,0.3007381302551062
0.1716347008243223,0.2974327914979585,0.1587474845479373,0.2753031990330676,0.1682384910485933,0.2914587674826289,0.1761877828054298,0.3052572081266871
0.1738035877841725,0.3011095652775867,0.158666944118522,0.2752869972927547,0.1673593350383632,0.2899726954610339,0.1710030165912519,0.296747282220214
0.1733333845971575,0.3004562391930681,0.1592326074457381,0.2761660495339147,0.1684782608695652,0.2918356723134062,0.1758107088989442,0.3046145612120823
0.1733330997981344,0.3005917741268004,0.1575351996149102,0.2732233397673527,0.1672794117647059,0.2897693761205595,0.1739253393665158,0.3014864318796869
0.1730497247702241,0.2999875753470483,0.1595562316355285,0.2768814390029462,0.1684782608695652,0.2918426764227739,0.1731711915535445,0.300148090908741
0.1719186454502786,0.2979761991153423,0.1577775521392206,0.2737453194979631,0.1698369565217391,0.294182696975679,0.1745852187028657,0.3025752021681733
0.1714453094740103,0.29716981547944,0.159395359701288,0.2766928385472481,0.1652813299232736,0.2863770342588213,0.1734539969834087,0.3005915309122112
0.1749356639006985,0.3031342822550742,0.1584243826696217,0.2750049877813068,0.1692774936061381,0.2932043653757448,0.1755279034690799,0.3041436499833465
0.1753117410106036,0.3037363278996072,0.1597180437304237,0.2771450936727513,0.1674392583120204,0.290023302047923,0.1733597285067873,0.3004881442622569
0.1745568812000747,0.3024023917009328,0.1583433199287316,0.2747393064154701,0.168158567774936,0.2912774294903875,0.1728883861236802,0.2995893714704104
0.1738033029851494,0.3012594609000627,0.1580209492864807,0.2743696035444499,0.1677589514066496,0.2905798214751228,0.1733597285067873,0.3004971345320136
0.1755008475618925,0.3040831897778391,0.1576153221951456,0.2734794359223711,0.1679987212276215,0.2909839013337696,0.1728883861236802,0.2996192696976207
0.1750292203797624,0.303358976491519,0.1581011763290111,0.2744553898483416,0.1658407928388746,0.287354024536519,0.1739253393665158,0.3014892615406335
0.1736139116348375,0.3007544873307813,0.1583435288533215,0.2749768143092344,0.1667998721227621,0.2889112922395178,0.1751508295625942,0.3036631561250331
0.174464463917103,0.3024777913394415,0.1576161578935052,0.2739210113213609,0.1661604859335038,0.2878344021343361,0.1756221719457013,0.3042376451832881
0.1754062942862481,0.3039168378988071,0.1581823435321961,0.2748006086657329,0.1666400255754475,0.2886666558561298,0.1743966817496229,0.3023671343483537
0.1753113138120691,0.3038057398735461,0.1567276016125635,0.2722860960449744,0.1674392583120204,0.2900335214141919,0.1765648567119155,0.3060225840857147
0.1746508648776731,0.302687796738346,0.1592333386818028,0.2765564046859333,0.1673593350383631,0.2899318072588702,0.1733597285067873,0.3005326198128815
0.1743683442468318,0.3021414857451762,0.1556765020006618,0.2703206968624947,0.1682384910485933,0.2914254526363303,0.1739253393665158,0.3014798292341934
0.1733299670088811,0.3003480511905669,0.1572122021988895,0.2732753167725816,0.1676790281329923,0.2904643123911257,0.1725113122171945,0.2990250166412381
0.1762554225733984,0.305439857818348,0.1579399910078856,0.2743732565866352,0.1667998721227621,0.2889901687297478,0.1739253393665158,0.3013071658822958
0.1696543508177149,0.2942797849539289,0.1547055249689956,0.2683198931250891,0.1631234015345268,0.2826000047666404,0.1722285067873303,0.2984121151400559
0.1698557037269939,0.2662100322171918,0.1554340450140564,0.2636540626598682,0.1600072125381912,0.2757677254431161,0.1643129451408729,0.2801064263278187
0.1372774010836033,0.1477987219023759,0.1930445452296666,0.2160318006734247,0.1510277662253455,0.1807550666845424,0.1427987997429973,0.1582286378855933
0.0880608547160439,0.111798022289262,0.1744621654281617,0.1845932153664297,0.067912473679557,0.0767839409241004,0.0729316186153755,0.0745687926610268
0.097423052999959,0.1541637528723294,0.1764076712095229,0.2072679966579497,0.0937730252708999,0.1403983382360938,0.1162831563022606,0.164318647400821
0.1086643552377958,0.1854288796407207,0.1728553264070653,0.2241318993817116,0.1169871033922671,0.1848225368185878,0.1260170173112238,0.1881238177073578
0.1251883945537313,0.2169976792045362,0.1705133862163255,0.2424604416091504,0.1333183652016727,0.2237471397849925,0.1398086948002533,0.2222571054846492
0.1391616314199396,0.2424235260413342,0.1679305559734047,0.2649613212313321,0.1438039712349895,0.245888408808999,0.1438746280524759,0.2393737541981563
0.1578549848942598,0.2735604295961835,0.170438904600018,0.2839825181359159,0.1489267358393561,0.2564126354773242,0.1582289260114922,0.2687054684050929
0.1592711480362537,0.2760540276687592,0.1680141258093739,0.2879402419707481,0.1592509603072983,0.2759653829972274,0.1615357274678405,0.2779588840354883
