Area-0-Accuracy,Area-1-Accuracy,Area-2-Accuracy,Area-3-Accuracy
0.0,0.0,0.365038560411311,0.0
0.0,0.0,0.5822622107969152,0.0
0.0,0.0,0.6465295629820051,0.0
0.0,0.0,0.6966580976863753,0.0
0.0,0.0,0.6915167095115681,0.0
0.0,0.0,0.7017994858611826,0.0
0.0,0.0,0.7069408740359897,0.0
0.0,0.0,0.7249357326478149,0.0
0.0,0.0,0.7107969151670951,0.0
0.0,0.0,0.7313624678663239,0.0
0.0,0.0,0.7262210796915167,0.0
0.0,0.0,0.7172236503856041,0.0
0.0,0.0,0.7300771208226221,0.0
0.0,0.0,0.7403598971722365,0.0
0.0,0.0,0.7365038560411311,0.0
0.0,0.0,0.7519280205655527,0.0
0.0,0.0,0.7455012853470437,0.0
0.0,0.0,0.7467866323907455,0.0
0.0,0.0,0.7557840616966581,0.0
0.0,0.0,0.7480719794344473,0.0
0.0,0.0,0.7455012853470437,0.0
0.0,0.0,0.7634961439588689,0.0
0.0,0.0,0.7583547557840618,0.0
0.0,0.0,0.7583547557840618,0.0
0.0,0.0,0.7480719794344473,0.0
0.0,0.0,0.7596401028277635,0.0
0.0,0.0,0.7493573264781491,0.0
0.0,0.0,0.7609254498714653,0.0
0.0,0.0,0.7699228791773779,0.0
0.0,0.0,0.7660668380462725,0.0
0.0,0.0,0.62853470437018,0.1644042232277526
0.0,0.0,0.6863753213367609,0.3288084464555053
0.0,0.0,0.6670951156812339,0.3273001508295626
0.0,0.0,0.6850899742930592,0.4057315233785822
0.0,0.0,0.6426735218508998,0.5565610859728507
0.0,0.0,0.62853470437018,0.4992458521870286
0.0,0.0,0.5848329048843187,0.5912518853695324
0.0,0.0,0.6503856041131105,0.4932126696832579
0.0,0.0,0.6503856041131105,0.583710407239819
0.0,0.0,0.5745501285347043,0.5987933634992458
0.0,0.0,0.6709511568123393,0.5384615384615384
0.0,0.0,0.6426735218508998,0.5701357466063348
0.0,0.0,0.5758354755784062,0.6153846153846154
0.0,0.0,0.6902313624678663,0.5656108597285068
0.0,0.0,0.6375321336760925,0.5822021116138764
0.0,0.0,0.6606683804627249,0.5414781297134238
0.0,0.0,0.6799485861182519,0.5761689291101055
0.0,0.0,0.6568123393316195,0.5867269984917044
0.0,0.0,0.6915167095115681,0.5565610859728507
0.0,0.0,0.6709511568123393,0.6168929110105581
0.0,0.0,0.6491002570694088,0.6289592760180995
0.0,0.0,0.7172236503856041,0.5972850678733032
0.0,0.0,0.6915167095115681,0.6078431372549019
0.0,0.0,0.6928020565552699,0.6108597285067874
0.0,0.0,0.7043701799485861,0.5656108597285068
0.0,0.0,0.6760925449871465,0.6214177978883861
0.0,0.0,0.6645244215938303,0.6244343891402715
0.0,0.0,0.7043701799485861,0.5746606334841629
0.0,0.0,0.6516709511568124,0.6078431372549019
0.0,0.0,0.6799485861182519,0.6455505279034691
0.1329305135951661,0.0,0.5616966580976864,0.6289592760180995
0.2190332326283988,0.0,0.6053984575835476,0.6395173453996983
0.3277945619335347,0.0,0.589974293059126,0.6425339366515838
0.3036253776435045,0.0,0.5629820051413882,0.6319758672699849
