Area-0-Accuracy,Area-1-Accuracy,Area-2-Accuracy,Area-3-Accuracy
0.0,0.0,0.4760051880674448,0.0
0.0,0.0,0.5706874189364461,0.0
0.0,0.0,0.6770428015564203,0.0
0.0,0.0,0.7211413748378729,0.0
0.0,0.0,0.7185473411154345,0.0
0.0,0.0,0.7211413748378729,0.0
0.0,0.0,0.7470817120622568,0.0
0.0,0.0,0.7380025940337225,0.0
0.0,0.0,0.7328145265888456,0.0
0.0,0.0,0.7561608300907912,0.0
0.0,0.0,0.754863813229572,0.0
0.0,0.0,0.7470817120622568,0.0
0.0,0.0,0.7652399481193255,0.0
0.0,0.0,0.7626459143968871,0.0
0.0,0.0,0.7613488975356679,0.0
0.0,0.0,0.7756160830090791,0.0
0.0,0.0,0.7769130998702983,0.0
0.0,0.0,0.7795071335927367,0.0
0.0,0.0,0.7872892347600519,0.0
0.0,0.0,0.7782101167315175,0.0
0.0,0.0,0.7730220492866408,0.0
0.0,0.0,0.7717250324254216,0.0
0.0,0.0,0.7821011673151751,0.0
0.0,0.0,0.7846952010376135,0.0
0.0,0.0,0.7859922178988327,0.0
0.0,0.0,0.7730220492866408,0.0
0.0,0.0,0.7808041504539559,0.0
0.0,0.0,0.7989623865110247,0.0
0.0,0.0,0.7821011673151751,0.0
0.0,0.0,0.7782101167315175,0.0
0.0,0.0,0.6173800259403373,0.1976047904191616
0.0,0.0,0.682230869001297,0.1691616766467066
0.0,0.0,0.6900129701686122,0.2230538922155688
0.0,0.0,0.6939040207522698,0.4535928143712575
0.0,0.0,0.669260700389105,0.4745508982035928
0.0,0.0,0.682230869001297,0.6002994011976048
0.0,0.0,0.6070038910505836,0.6616766467065869
0.0,0.0,0.6977950713359273,0.592814371257485
0.0,0.0,0.7198443579766537,0.5658682634730539
0.0,0.0,0.6199740596627756,0.6691616766467066
0.0,0.0,0.7185473411154345,0.5748502994011976
0.0,0.0,0.7029831387808041,0.624251497005988
0.0,0.0,0.6173800259403373,0.6601796407185628
0.0,0.0,0.7198443579766537,0.6272455089820359
0.0,0.0,0.7042801556420234,0.5913173652694611
0.0,0.0,0.7250324254215305,0.6092814371257484
0.0,0.0,0.728923476005188,0.6152694610778443
0.0,0.0,0.7250324254215305,0.6631736526946108
0.0,0.0,0.7405966277561609,0.6107784431137725
0.0,0.0,0.7094682230869002,0.6616766467065869
0.0,0.0,0.7120622568093385,0.687125748502994
0.0,0.0,0.7250324254215305,0.625748502994012
0.0,0.0,0.7263294422827496,0.6482035928143712
0.0,0.0,0.728923476005188,0.6482035928143712
0.0,0.0,0.7613488975356679,0.6017964071856288
0.0,0.0,0.7237354085603113,0.7020958083832335
0.0,0.0,0.7185473411154345,0.6991017964071856
0.0,0.0,0.7613488975356679,0.6137724550898204
0.0,0.0,0.7380025940337225,0.6991017964071856
0.0,0.0,0.7354085603112841,0.6646706586826348
0.1864661654135338,0.0,0.6018158236057068,0.6826347305389222
0.1112781954887218,0.0,0.6459143968871596,0.6721556886227545
0.2045112781954887,0.0,0.6160830090791181,0.6616766467065869
0.2736842105263158,0.0,0.5836575875486382,0.687125748502994
0.3428571428571428,0.0,0.6044098573281452,0.6661676646706587
0.3097744360902256,0.0,0.6173800259403373,0.6541916167664671
0.275187969924812,0.0,0.6926070038910506,0.6377245508982036
