Area-0-Accuracy-Mean,Area-0-Accuracy-Std,Area-1-Accuracy-Mean,Area-1-Accuracy-Std,Area-2-Accuracy-Mean,Area-2-Accuracy-Std,Area-3-Accuracy-Mean,Area-3-Accuracy-Std
0.0700785928143712,0.1229041218149677,0.0957941181878048,0.174340184892228,0.078796267710906,0.1384737136934045,0.1162213740458015,0.2040431563129059
0.1087200598802395,0.1900091288692708,0.1155165994765185,0.208429189689753,0.1071506767515923,0.189550677656167,0.1448473282442748,0.2531089107096251
0.1495134730538922,0.2593273258708555,0.1414538560793712,0.247335103752076,0.1481048111919927,0.2573498020528425,0.1606870229007633,0.2798194140740509
0.156437125748503,0.2712458565470916,0.1531732720265016,0.2662172998744562,0.1559141630378266,0.270331824273976,0.1709923664122137,0.2967949337147592
0.1607410179640718,0.2785310665891841,0.1559189589872673,0.2707514702692414,0.1609304928181463,0.2788646046902928,0.1750954198473282,0.3035398632151796
0.1685067365269461,0.2923064567880068,0.1563244816163075,0.2714838310786097,0.1666670390289873,0.2887648766033802,0.1768129770992366,0.3065083785995734
0.1683196107784431,0.2918662482027517,0.1596382345370732,0.2771999426637666,0.1667461490965813,0.2888363142343677,0.1796755725190839,0.3113594944611391
0.1699101796407185,0.294570878401754,0.159476526904473,0.2767251026282792,0.1704906245937865,0.2953653688198719,0.1802480916030534,0.3123837555487267
0.169629491017964,0.2939371918643539,0.1597178348058338,0.2770846585824447,0.1706513835629793,0.2956307931023243,0.1805343511450381,0.3129377651693386
0.171875,0.2978008401942382,0.1610908872108065,0.2792028098139788,0.1706512820096191,0.2956787018755361,0.179293893129771,0.3108787265860842
0.172062125748503,0.2983474480235584,0.1617380311280924,0.280580324687148,0.1706516882230599,0.2956296129650796,0.1822519083969465,0.3158750931478844
0.172062125748503,0.298418329070852,0.1603644564116449,0.2782434717703697,0.1705712579617834,0.2954785680606314,0.1796755725190839,0.3115232097299566
