Area-0-Accuracy,Area-1-Accuracy,Area-2-Accuracy,Area-3-Accuracy
0.0,0.0,0.0,0.5634441087613293
0.0,0.0,0.0,0.6465256797583081
0.0,0.0,0.0,0.676737160120846
0.0,0.0,0.0,0.6933534743202417
0.0,0.0,0.0,0.6903323262839879
0.0,0.0,0.0,0.7039274924471299
0.0,0.0,0.0,0.7311178247734139
0.0,0.0,0.0,0.7190332326283988
0.0,0.0,0.0,0.7175226586102719
0.0,0.0,0.0,0.7386706948640483
0.0,0.0,0.0,0.7341389728096677
0.0,0.0,0.0,0.7341389728096677
0.0,0.0,0.0,0.7628398791540786
0.0,0.0,0.0,0.7477341389728097
0.0,0.0,0.0,0.7507552870090635
0.0,0.0,0.0,0.7598187311178247
0.0,0.0,0.0,0.7598187311178247
0.0,0.0,0.0,0.7522658610271903
0.0,0.0,0.0,0.7719033232628398
0.0,0.0,0.0,0.7824773413897281
0.0,0.0,0.0,0.7537764350453172
0.0,0.0,0.0,0.7809667673716012
0.0,0.0,0.0,0.7749244712990937
0.0,0.0,0.0,0.7628398791540786
0.0,0.0,0.0,0.7779456193353474
0.0,0.0,0.0,0.7809667673716012
0.0,0.0,0.0,0.7734138972809668
0.0,0.0,0.0,0.7990936555891238
0.0,0.0,0.0,0.7764350453172205
0.0,0.0,0.0,0.770392749244713
0.0,0.0,0.0,0.6858006042296072
0.1707317073170731,0.0,0.0,0.6072507552870091
0.1722560975609756,0.0,0.0,0.3066465256797583
0.3475609756097561,0.0,0.0,0.0287009063444108
0.4801829268292683,0.0,0.0,0.0120845921450151
0.5121951219512195,0.0,0.0,0.0030211480362537
0.6432926829268293,0.0,0.0,0.0
0.649390243902439,0.0,0.0,0.0
0.6646341463414634,0.0,0.0,0.0
0.7149390243902439,0.0,0.0,0.0
0.7027439024390244,0.0,0.0,0.0
0.7271341463414634,0.0,0.0,0.0
0.7515243902439024,0.0,0.0,0.0
0.7347560975609756,0.0,0.0,0.0
0.7317073170731707,0.0,0.0,0.0
0.7667682926829268,0.0,0.0,0.0
0.7591463414634146,0.0,0.0,0.0
0.7454268292682927,0.0,0.0,0.0
0.7423780487804879,0.0,0.0,0.0
0.739329268292683,0.0,0.0,0.0
0.7545731707317073,0.0,0.0,0.0
0.7621951219512195,0.0,0.0,0.0
0.7621951219512195,0.0,0.0,0.0
0.760670731707317,0.0,0.0,0.0
0.7469512195121951,0.0,0.0,0.0
0.760670731707317,0.0,0.0,0.0
0.7515243902439024,0.0,0.0,0.0
0.7789634146341463,0.0,0.0,0.0
0.774390243902439,0.0,0.0,0.0
0.7484756097560976,0.0,0.0,0.0
0.7378048780487805,0.0,0.0,0.0
0.5975609756097561,0.1475826972010178,0.0,0.0
0.2225609756097561,0.2430025445292621,0.0,0.0
0.0548780487804878,0.5470737913486005,0.0,0.0
0.024390243902439,0.5979643765903307,0.0,0.0
0.0091463414634146,0.6450381679389313,0.0,0.0
0.0,0.7022900763358778,0.0,0.0
0.0,0.678117048346056,0.0,0.0
0.0,0.6653944020356234,0.0,0.0
0.0,0.6870229007633588,0.0,0.0
0.0,0.6641221374045801,0.0,0.0
0.0,0.6806615776081425,0.0,0.0
0.0,0.6793893129770993,0.0,0.0
0.0,0.6653944020356234,0.0,0.0
0.0,0.6717557251908397,0.0,0.0
0.0,0.6755725190839694,0.0,0.0
0.0,0.6641221374045801,0.0,0.0
0.0,0.6768447837150128,0.0,0.0
0.0,0.688295165394402,0.0,0.0
0.0,0.6768447837150128,0.0,0.0
0.0,0.6679389312977099,0.0,0.0
0.0,0.6717557251908397,0.0,0.0
0.0,0.6857506361323156,0.0,0.0
0.0,0.6730279898218829,0.0,0.0
0.0,0.6819338422391857,0.0,0.0
0.0,0.6743002544529262,0.0,0.0
0.0,0.6743002544529262,0.0,0.0
0.0,0.683206106870229,0.0,0.0
0.0,0.6793893129770993,0.0,0.0
0.0,0.6806615776081425,0.0,0.0
0.0,0.6259541984732825,0.0051612903225806,0.0
0.0,0.5139949109414759,0.104516129032258,0.0
0.0,0.27735368956743,0.2438709677419354,0.0
0.0,0.1374045801526717,0.4916129032258065,0.0
0.0,0.089058524173028,0.6219354838709678,0.0
0.0,0.0483460559796437,0.6180645161290322,0.0
0.0,0.0,0.6412903225806451,0.0
0.0,0.0,0.7058064516129032,0.0
0.0,0.0,0.6787096774193548,0.0
0.0,0.0,0.7161290322580646,0.0
0.0,0.0,0.7058064516129032,0.0
0.0,0.0,0.7238709677419355,0.0
0.0,0.0,0.7225806451612903,0.0
0.0,0.0,0.7161290322580646,0.0
0.0,0.0,0.7032258064516129,0.0
0.0,0.0,0.7109677419354838,0.0
0.0,0.0,0.7225806451612903,0.0
0.0,0.0,0.7148387096774194,0.0
0.0,0.0,0.7290322580645161,0.0
0.0,0.0,0.7290322580645161,0.0
0.0,0.0,0.7264516129032258,0.0
0.0,0.0,0.7264516129032258,0.0
0.0,0.0,0.7238709677419355,0.0
0.0,0.0,0.7161290322580646,0.0
0.0,0.0,0.7354838709677419,0.0
0.0,0.0,0.7225806451612903,0.0
0.0,0.0,0.7187096774193549,0.0
0.0,0.0,0.727741935483871,0.0
0.0,0.0,0.727741935483871,0.0
0.0,0.0,0.7367741935483871,0.0
